id_cliente,indice,subtotal
37969,793,5141.43
38001,793,6990
37969,793,5841.43
37969,793,2514
38001,793,8990
38001,793,8990
37969,793,8036.29
37969,793,8484.26
38001,793,8990
38001,793,8990
38001,793,8990
120,793,4046.25
850,793,4200.4
120,793,4046.25
120,793,4046.25
850,793,18997.2
120,793,4046.25
850,793,18997.2
850,793,15668.8
850,793,15668.8
850,793,5561.88
850,793,18997.2
36918,793,2468.19
120,793,3333.17
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
10,793,40000
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
10,793,52776
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
37867,793,29990
36918,793,2468.19
36918,793,2468.19
37867,793,35990
36918,793,2468.19
36918,793,2468.19
37867,793,35990
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
850,793,30900
850,793,30900
37980,793,1
850,793,33400
37980,793,1
37980,793,1
37980,793,1
37980,793,1
38001,793,8990
38001,793,6990
38001,793,6990
37762,793,4200
37762,793,4200
37762,793,4200
37762,793,4200
37762,793,4200
37762,793,6456
37762,793,4200
37762,793,4200
37762,793,4200
37762,793,6300
37762,793,17500
37980,793,1
120,793,6666.33
120,793,6666.33
37700,793,15000
120,793,6666.33
120,793,6666.33
37980,793,1
36918,793,2468.19
37980,793,1
37600,793,3800
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
36918,793,2468.19
37600,793,3800
38010,793,6800
38010,793,6000
38010,793,39300
38010,793,39300
37980,793,1
120,793,5550.89
120,793,5550.43
120,793,5550.43
120,793,5550.43
120,793,5550.43
120,793,5550.43
120,793,3333.17
120,793,6374.63
120,793,6374.63
120,793,6374.63
36918,793,75209
90,793,4000
120,793,6666.33
120,793,6374.63
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
37958,794,31502
37600,794,3800
37600,794,3800
37600,794,3800
37600,794,3800
37980,794,1
3450,794,18600
120,794,15237.33
3450,794,16500
3450,794,18600
3450,794,18600
37762,794,17500
120,794,6374.63
37762,794,17500
120,794,4927.29
120,794,4927.29
37700,794,15700
37700,794,15000
37980,794,1
37762,794,17500
37762,794,17500
37762,794,19100
37762,794,21374.5
37958,794,15398
37958,794,15398
37958,794,18888
37958,794,15398
90,794,16000
90,794,16000
90,794,16000
90,794,16000
37700,794,15000
37958,794,15398
460,794,3990
460,794,3990
460,794,3990
460,794,3990
460,794,7050.44
460,794,7050.44
460,794,8800
460,794,7050.44
460,794,3990
460,794,3990
460,794,3990
460,794,3990
460,794,3990
460,794,3990
90,794,16000
120,794,6437.34
120,794,6437.34
37958,794,4200
37958,794,4200
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,794,6437.34
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.89
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,1
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,1
120,795,1
120,795,1
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,3333.17
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
4150,795,49667.24
4150,795,14829
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,6352
120,795,4784.85
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
120,795,5550.43
90,796,16000
90,796,20500
3450,796,3490
3450,796,3490
3450,796,3490
3450,796,3490
3450,796,3490
90,796,20500
37969,796,6637.43
37969,796,6141.43
37969,796,2514
37969,796,2514
90,796,12990
90,796,12990
320,796,21450
37762,796,6190
37762,796,6190
37762,796,6190
37762,796,6190
36918,796,2468.19
37762,796,6190
36918,796,2468.19
37958,796,4349
37762,796,17500
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
120,796,45990
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
120,796,29990
36918,796,2468.19
120,796,45990
120,796,59991.38
120,796,29990
120,796,45990
120,796,29990
120,796,29990
120,796,29990
36918,796,2468.19
120,796,416517.42
36918,796,2468.19
120,796,29990
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
120,796,634932.69
120,796,46029.57
36918,796,2468.19
36918,796,2468.19
120,796,30137.95
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
120,796,5550.43
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
120,796,5550.43
37867,796,3878.73
120,796,5550.43
120,796,5550.43
37867,796,3874.5
120,796,5550.43
120,796,5550.43
90,796,12990
37980,796,1
36918,796,2468.19
37958,796,4349
37958,796,4349
37958,796,4349
37958,796,4349
37980,796,1
36918,796,2468.19
36918,796,2468.19
36918,796,2468.19
120,796,5550.43
37958,796,4349
850,796,16468.8
850,796,16468.8
120,796,5550.43
850,796,4200.4
120,796,5550.43
38001,796,17990
120,796,5550.43
38001,796,17990
120,796,5550.43
120,796,6437.34
120,796,6437.34
37980,796,1
120,796,6437.34
37700,796,15700
37700,796,15700
37700,796,15000
37700,796,17135
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
38010,796,4500
38010,796,4500
37958,796,5406
90,796,18900
120,796,6437.34
120,796,6437.34
36918,796,12990
120,796,6437.34
37762,796,28000
120,796,6437.34
37762,796,28000
120,796,6437.34
120,796,6437.34
3450,796,18000
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
36918,796,12990
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
120,796,6437.34
37762,796,6190
850,796,15668.8
850,796,15668.8
5370,796,24329
5370,796,18248.98
5370,796,18247
37762,796,28000
5370,796,18247
5370,796,18247
37762,796,29690
37762,796,29717
90,796,12791
37762,796,28000
90,796,1
90,796,4169
3450,796,16500
90,796,4000
90,796,9780
37980,797,1
37980,797,1
37980,797,1
37980,797,1
120,797,6374.63
120,797,6374.63
120,797,6374.63
120,797,6374.63
90,797,1
90,797,3596
90,797,1
90,797,6501
37762,797,4200
38010,797,38500
37762,797,4200
3450,797,19700
3450,797,19700
37762,797,6190
37980,797,1
37969,797,15500
850,797,5561.88
37867,797,20989.5
460,797,3990
460,797,3990
120,797,6437.34
460,797,4335.6
120,797,6437.34
460,797,4335.6
460,797,3990
460,797,3990
460,797,4896.8
460,797,4335.6
460,797,3990
460,797,4335.6
460,797,4335.6
37980,797,1
90,797,800
90,797,800
36918,797,2468.19
37980,797,1
120,797,6437.34
37980,797,1
90,797,800
90,797,800
90,797,800
120,797,6437.34
90,797,800
90,797,800
120,797,6437.34
90,797,800
90,797,800
90,797,800
90,797,800
37762,797,6190
90,797,800
120,797,6437.34
120,797,5550.43
120,797,6437.34
90,797,800
37762,797,6190
90,797,800
37762,797,6190
120,797,5550.43
37762,797,6754
120,797,5550.43
90,797,800
90,797,800
120,797,5550.43
90,797,800
90,797,800
37762,797,6190
120,797,5550.43
37762,797,6190
90,797,800
460,797,6280.78
37762,797,6190
90,797,800
37762,797,4200
120,797,6437.34
90,797,800
90,797,800
90,797,800
90,797,800
37762,797,4200
90,797,800
37762,797,4200
90,797,800
90,797,800
37762,797,7405
90,797,800
37762,797,6190
37762,797,6190
37762,797,6190
37958,797,31502
90,797,800
38010,797,6000
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
3450,797,3490
3450,797,5990
3450,797,3490
37958,797,5406
90,797,800
37958,797,5406
37958,797,4349
37958,797,4349
90,797,800
37958,797,5406
90,797,800
37958,797,5406
90,797,800
90,797,800
90,797,800
37958,797,4349
37958,797,5406
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
90,797,800
37762,797,13700
90,797,800
90,797,800
37762,797,13700
90,797,800
37762,797,13700
37762,797,13700
90,797,800
90,797,800
5370,797,20854.28
5370,797,10427.14
5370,797,20854.28
5370,797,52135.7
5370,797,20854.28
850,797,15668.8
850,797,31700
850,797,31700
850,797,31700
38010,797,27990
90,797,800
90,797,800
90,797,12990
90,797,800
38021,797,32500
90,797,800
90,797,800
90,797,800
90,797,800
5370,797,10427.14
5370,797,10427.14
90,797,800
5370,797,10427.14
5370,797,20854.28
90,797,800
5370,797,20854.28
5370,797,20854.28
90,797,800
90,797,800
90,797,800
90,797,17501
90,797,1
90,797,3596
90,797,4597
120,797,6374.63
120,797,6374.63
120,797,6374.63
120,797,6374.63
37980,797,1
120,797,6374.63
120,798,6374.63
120,798,5550.43
37980,798,1
37980,798,1
36918,798,2510.9
36918,798,2510.9
120,798,6374.63
120,798,6374.63
37762,798,13700
37762,798,13700
37762,798,13700
120,798,5550.43
120,798,5550.43
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
120,798,6352
120,798,6352
120,798,6352
37969,798,5141.43
37969,798,6187.43
37969,798,9246.29
37969,798,8036.29
37980,798,1
37762,798,17500
37980,798,1
120,798,4927.29
120,798,15237.33
120,798,3333.17
120,798,19999
120,798,19999
36918,798,2510.9
37980,798,1
37980,798,1
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
37980,798,1
37980,798,1
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
37958,798,4200
37958,798,4200
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
37762,798,17500
36918,798,2510.9
37762,798,30700
36918,798,2510.9
37762,798,28000
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
37762,798,28800
36918,798,2510.9
36918,798,2510.9
37762,798,26200
37762,798,28000
90,798,1
90,798,1
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
37980,798,1
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
3450,798,3490
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
3450,798,3490
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
38001,798,22990
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
36918,798,2510.9
37980,798,1
10,798,38000
10,798,38000
10,798,38000
10,798,35990
10,798,57990
10,798,57990
37958,798,4200
37958,798,4200
37958,798,4200
37958,798,4200
37958,798,4200
10,798,38000
120,798,6374.63
120,798,6374.63
120,798,6374.63
10,798,38000
10,798,38000
38010,798,6000
38010,798,6000
120,798,6437.34
120,798,6437.34
120,798,6374.63
120,798,6374.63
120,798,6374.63
37958,798,4200
37958,798,4200
37958,798,4200
120,798,2765.26
120,798,6374.63
120,798,6374.63
90,798,4000
90,798,4000
120,798,6374.63
120,798,6374.63
120,798,6374.63
120,798,6374.63
120,798,6374.63
120,799,5550.43
37980,799,1
38010,799,4500
90,799,17390
37867,799,69900
120,799,6437.34
850,799,7000
120,799,6437.34
5520,799,17625
320,799,14990
320,799,14990
320,799,20500
37958,799,4349
120,799,5550.43
120,799,5550.43
37958,799,4349
120,799,5550.43
37958,799,5406
37958,799,4349
120,799,5550.43
37958,799,5406
37958,799,5406
120,799,5550.43
120,799,5550.43
120,799,5550.43
120,799,5550.43
120,799,5550.43
850,799,30900
120,799,5550.43
90,799,1
90,799,1
36918,799,3990
37969,799,2514
37969,799,2514
37969,799,5841.43
37969,799,4146.71
37969,799,3642.14
37700,799,15000
36918,799,3990
36918,799,3990
36918,799,3990
36918,799,3990
37980,799,1
36918,799,15990
37762,799,4200
37762,799,4200
37762,799,4200
37762,799,4200
37762,799,4200
37762,799,5400
37762,799,6190
37762,799,4200
37762,799,6190
37762,799,6190
120,799,6437.34
120,799,6437.34
120,799,6437.34
37762,799,17500
120,799,3652.87
120,799,5844.58
120,799,4046.25
120,799,5379.67
120,799,19725.49
37762,799,17500
37700,799,15700
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
90,799,1
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
90,799,20000
36918,799,2510.9
36918,799,2510.9
90,799,20000
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
36918,799,2510.9
37980,799,1
850,799,4200.4
850,799,4200.4
850,799,4200.4
850,799,4200.4
3800,799,15400
3800,799,15400
37681,799,13200.86
37681,799,14010.35
850,799,12575
90,799,4000
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
120,799,6374.63
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,700
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,2100
37980,800,700
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1400
37980,800,1
37980,800,1
37980,800,1
37980,800,1
37980,800,1
850,800,7000
850,800,18997.2
850,800,18997.2
850,800,4407.83
850,800,4407.83
36918,800,3990
36918,800,6590
3450,800,3490
36918,800,2510.9
36918,800,2510.9
850,800,5881.86
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
850,800,9427.83
36918,800,2510.9
36918,800,2510.9
850,800,5561.88
850,800,42816.66
90,800,800
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
90,800,800
36918,800,2510.9
90,800,800
90,800,800
36918,800,2510.9
36918,800,2510.9
90,800,800
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
90,800,800
36918,800,2510.9
36918,800,2510.9
36918,800,2510.9
37980,800,1
90,800,800
90,800,800
90,800,800
90,800,800
37600,800,18500
37958,800,4200
37958,800,31502
37958,800,31502
37958,800,79990
37980,800,1
37958,800,4200
37958,800,28990
37762,800,6190
37762,800,6190
37762,800,4200
37762,800,6190
37762,800,6190
37762,800,6190
37762,800,4200
37762,800,4200
37953,800,4200
37953,800,4200
37953,800,4200
36918,800,3990
36918,800,3990
36918,800,3990
36918,800,3990
38001,800,6990
38001,800,6990
38001,800,6990
38001,800,6990
36918,800,12990
38029,800,100
36918,800,3990
36918,800,3990
5370,800,7340
5370,800,4368
5370,800,4368
5370,800,4368
5370,800,4368
5370,800,4368
5370,800,2536
5370,800,5824
5370,800,2912
5370,800,7280
37681,800,17104.35
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,800,5550.43
120,801,6437.34
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.54
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
120,801,6437.34
90,801,3596
37762,801,28800
37762,801,28800
37681,801,14500
37762,801,28000
37681,801,14500
37762,801,28000
37762,801,28000
120,801,5550.43
37998,801,4990
120,801,5550.43
37998,801,6742
120,801,5550.43
90,801,3596
120,801,5550.43
90,801,3596
90,801,3596
37762,801,28000
90,801,6396
90,801,3596
90,801,3596
90,801,6396
90,801,3596
37700,801,17135
90,801,1
90,801,1
90,801,1
37700,801,15000
120,801,5550.43
37762,801,13700
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
120,801,5550.43
90,801,16000
90,801,16000
90,801,4000
90,801,6000
90,801,4000
120,801,5550.43
120,801,5550.43
37958,801,4200
37958,801,5406
90,801,20000
120,801,5550.43
37958,801,5406
90,801,20000
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
120,801,6352
5370,802,18247
5370,802,5213
5370,802,5213
5370,802,3477.14
5370,802,2606
120,802,6352
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
120,802,5550.43
37762,802,28000
37762,802,32200
37958,802,4200
90,802,16000
38018,802,17800
37700,802,15000
5370,803,2609.14
5370,803,3475
120,803,6352
120,803,6352
120,803,7622.81
120,803,6352
120,803,6352
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,1
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
37762,803,28000
37762,803,13700
36918,803,2510.9
9,803,1903.98
36918,803,2510.9
36918,803,2510.9
120,803,6352
36918,803,2510.9
9,803,1903.98
9,803,1903.98
9,803,1903.98
36918,803,2510.9
9,803,1903.98
36918,803,2510.9
9,803,1903.98
36918,803,2510.9
9,803,1903.98
36918,803,2510.9
9,803,1903.98
36918,803,2510.9
36918,803,2057.44
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
9,803,1903.98
36918,803,2510.9
9,803,1903.98
9,803,1903.98
37700,803,15000
36918,803,2510.9
120,803,6352
9,803,1903.98
36918,803,2510.9
9,803,1906.21
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
37980,803,1
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
120,803,5550.43
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
120,803,5550.43
120,803,5550.43
120,803,5550.43
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
36918,803,2510.9
37969,803,2055.76
36918,803,2510.9
36918,803,2510.9
37969,803,2055.76
37969,803,2055.76
36918,803,2510.9
37969,803,2055.76
37969,803,2055.76
36918,803,2510.9
36918,803,2510.9
37969,803,2055.76
37969,803,2055.76
37969,803,2055.76
36918,803,2510.9
36918,803,2510.9
37980,803,1
37762,803,13700
90,803,800
90,803,800
90,803,800
37762,803,13700
90,803,800
90,803,800
90,803,800
37762,803,13700
90,803,800
37762,803,13700
90,803,800
37762,803,13700
37762,803,13700
120,803,6437.34
37762,803,6190
120,803,6437.34
90,803,800
37762,803,4200
90,803,800
37762,803,4200
120,803,6374.63
90,803,800
37762,803,4200
120,803,6374.63
90,803,800
37762,803,8341
90,803,800
37762,803,6190
120,803,6374.63
90,803,800
120,803,6374.63
37762,803,6190
90,803,800
37762,803,17500
90,803,800
37762,803,17500
90,803,800
37762,803,28000
90,803,800
37762,803,28800
90,803,800
37762,803,28800
90,803,800
90,803,800
37762,803,28000
90,803,800
37762,803,28000
90,803,800
90,803,800
37762,803,28000
37681,803,16511
90,803,800
90,803,800
37762,803,28000
90,803,800
90,803,800
37762,803,28000
90,803,800
37762,803,28000
37762,803,28000
38029,803,100
37762,803,28000
38029,803,100
38029,803,100
90,803,800
38029,803,100
90,803,800
38029,803,100
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
37958,803,5406
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
37762,803,29735.5
90,803,800
90,803,800
37762,803,34300
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
3800,803,15400
3800,803,15400
90,803,800
90,803,800
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
120,803,5550.43
3450,803,3490
120,803,5550.43
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,800
90,803,7415
90,803,800
